image_id,split,mode,backend,reason
9867247L,val,jsn_predicted,heuristic,jsn_predicted_success
9867247R,val,jsn_predicted,heuristic,jsn_predicted_success
9868067L,val,jsn_predicted,heuristic,jsn_predicted_success
9877224L,val,jsn_predicted,heuristic,jsn_predicted_success
9877224R,val,jsn_predicted,heuristic,jsn_predicted_success
9879214L,val,jsn_predicted,heuristic,jsn_predicted_success
9879214R,val,jsn_predicted,heuristic,jsn_predicted_success
9879774L,val,jsn_predicted,heuristic,jsn_predicted_success
9882107R,val,jsn_predicted,heuristic,jsn_predicted_success
9886598L,val,jsn_predicted,heuristic,jsn_predicted_success
9888738L,val,jsn_predicted,heuristic,jsn_predicted_success
9888738R,val,jsn_predicted,heuristic,jsn_predicted_success
9891187L,val,jsn_predicted,heuristic,jsn_predicted_success
9891187R,val,jsn_predicted,heuristic,jsn_predicted_success
9893729L,val,jsn_predicted,heuristic,jsn_predicted_success
9893729R,val,jsn_predicted,heuristic,jsn_predicted_success
9901658L,val,jsn_predicted,heuristic,jsn_predicted_success
9903777L,val,jsn_predicted,heuristic,jsn_predicted_success
9907402R,val,jsn_predicted,heuristic,jsn_predicted_success
9907909R,val,jsn_predicted,heuristic,jsn_predicted_success
9908315L,val,jsn_predicted,heuristic,jsn_predicted_success
9908315R,val,jsn_predicted,heuristic,jsn_predicted_success
9915764R,val,jsn_predicted,heuristic,jsn_predicted_success
9916542L,val,jsn_predicted,heuristic,jsn_predicted_success
9919343L,val,jsn_predicted,heuristic,jsn_predicted_success
9919343R,val,jsn_predicted,heuristic,jsn_predicted_success
9934064R,val,jsn_predicted,heuristic,jsn_predicted_success
9943317R,val,jsn_predicted,heuristic,jsn_predicted_success
9949467L,val,jsn_predicted,heuristic,jsn_predicted_success
9949467R,val,jsn_predicted,heuristic,jsn_predicted_success
9974824L,val,jsn_predicted,heuristic,jsn_predicted_success
9974824R,val,jsn_predicted,heuristic,jsn_predicted_success
9996851L,val,jsn_predicted,heuristic,jsn_predicted_success
9996851R,val,jsn_predicted,heuristic,jsn_predicted_success
9997856R,val,jsn_predicted,heuristic,jsn_predicted_success
9997869L,val,jsn_predicted,heuristic,jsn_predicted_success
9999295L,val,jsn_predicted,heuristic,jsn_predicted_success
9999365L,val,jsn_predicted,heuristic,jsn_predicted_success
9999365R,val,jsn_predicted,heuristic,jsn_predicted_success
9999865R,val,jsn_predicted,heuristic,jsn_predicted_success
9095389R,val,jsn_predicted,heuristic,jsn_predicted_success
9100862L,val,jsn_predicted,heuristic,jsn_predicted_success
9103968L,val,jsn_predicted,heuristic,jsn_predicted_success
9103968R,val,jsn_predicted,heuristic,jsn_predicted_success
9112495L,val,jsn_predicted,heuristic,jsn_predicted_success
9156526R,val,jsn_predicted,heuristic,jsn_predicted_success
9171714L,val,jsn_predicted,heuristic,jsn_predicted_success
9181583L,val,jsn_predicted,heuristic,jsn_predicted_success
9181583R,val,jsn_predicted,heuristic,jsn_predicted_success
9191533R,val,jsn_predicted,heuristic,jsn_predicted_success
9200051L,val,jsn_predicted,heuristic,jsn_predicted_success
9200051R,val,jsn_predicted,heuristic,jsn_predicted_success
9222068R,val,jsn_predicted,heuristic,jsn_predicted_success
9235549L,val,jsn_predicted,heuristic,jsn_predicted_success
9244535R,val,jsn_predicted,heuristic,jsn_predicted_success
9244537L,val,jsn_predicted,heuristic,jsn_predicted_success
9246518L,val,jsn_predicted,heuristic,jsn_predicted_success
9249780R,val,jsn_predicted,heuristic,jsn_predicted_success
9252130L,val,jsn_predicted,heuristic,jsn_predicted_success
9261513L,val,jsn_predicted,heuristic,jsn_predicted_success
9267648L,val,jsn_predicted,heuristic,jsn_predicted_success
9275309L,val,jsn_predicted,heuristic,jsn_predicted_success
9275309R,val,jsn_predicted,heuristic,jsn_predicted_success
9281187R,val,jsn_predicted,heuristic,jsn_predicted_success
9284909L,val,jsn_predicted,heuristic,jsn_predicted_success
9284909R,val,jsn_predicted,heuristic,jsn_predicted_success
9290211R,val,jsn_predicted,heuristic,jsn_predicted_success
9291210R,val,jsn_predicted,heuristic,jsn_predicted_success
9292081L,val,jsn_predicted,heuristic,jsn_predicted_success
9292081R,val,jsn_predicted,heuristic,jsn_predicted_success
9305065R,val,jsn_predicted,heuristic,jsn_predicted_success
9307242L,val,jsn_predicted,heuristic,jsn_predicted_success
9309716L,val,jsn_predicted,heuristic,jsn_predicted_success
9309716R,val,jsn_predicted,heuristic,jsn_predicted_success
9331465L,val,jsn_predicted,heuristic,jsn_predicted_success
9335752L,val,jsn_predicted,heuristic,jsn_predicted_success
9335752R,val,jsn_predicted,heuristic,jsn_predicted_success
9354015L,val,jsn_predicted,heuristic,jsn_predicted_success
9362978R,val,jsn_predicted,heuristic,jsn_predicted_success
9369225R,val,jsn_predicted,heuristic,jsn_predicted_success
9398272R,val,jsn_predicted,heuristic,jsn_predicted_success
9405107L,val,jsn_predicted,heuristic,jsn_predicted_success
9410036R,val,jsn_predicted,heuristic,jsn_predicted_success
9411066L,val,jsn_predicted,heuristic,jsn_predicted_success
9411066R,val,jsn_predicted,heuristic,jsn_predicted_success
9411428L,val,jsn_predicted,heuristic,jsn_predicted_success
9411428R,val,jsn_predicted,heuristic,jsn_predicted_success
9421302L,val,jsn_predicted,heuristic,jsn_predicted_success
9421302R,val,jsn_predicted,heuristic,jsn_predicted_success
9422075R,val,jsn_predicted,heuristic,jsn_predicted_success
9426880L,val,jsn_predicted,heuristic,jsn_predicted_success
9426880R,val,jsn_predicted,heuristic,jsn_predicted_success
9429147L,val,jsn_predicted,heuristic,jsn_predicted_success
9432194L,val,jsn_predicted,heuristic,jsn_predicted_success
9432194R,val,jsn_predicted,heuristic,jsn_predicted_success
9434010L,val,jsn_predicted,heuristic,jsn_predicted_success
9434010R,val,jsn_predicted,heuristic,jsn_predicted_success
9434114L,val,jsn_predicted,heuristic,jsn_predicted_success
9434114R,val,jsn_predicted,heuristic,jsn_predicted_success
9435315L,val,jsn_predicted,heuristic,jsn_predicted_success
9446305L,val,jsn_predicted,heuristic,jsn_predicted_success
9465779L,val,jsn_predicted,heuristic,jsn_predicted_success
9487409L,val,jsn_predicted,heuristic,jsn_predicted_success
9512408R,val,jsn_predicted,heuristic,jsn_predicted_success
9522128L,val,jsn_predicted,heuristic,jsn_predicted_success
9522128R,val,jsn_predicted,heuristic,jsn_predicted_success
9522615L,val,jsn_predicted,heuristic,jsn_predicted_success
9537090L,val,jsn_predicted,heuristic,jsn_predicted_success
9543086L,val,jsn_predicted,heuristic,jsn_predicted_success
9548401L,val,jsn_predicted,heuristic,jsn_predicted_success
9548401R,val,jsn_predicted,heuristic,jsn_predicted_success
9557111R,val,jsn_predicted,heuristic,jsn_predicted_success
9560051L,val,jsn_predicted,heuristic,jsn_predicted_success
9562591L,val,jsn_predicted,heuristic,jsn_predicted_success
9567621R,val,jsn_predicted,heuristic,jsn_predicted_success
9574271R,val,jsn_predicted,heuristic,jsn_predicted_success
9574704L,val,jsn_predicted,heuristic,jsn_predicted_success
9582487R,val,jsn_predicted,heuristic,jsn_predicted_success
9619582R,val,jsn_predicted,heuristic,jsn_predicted_success
9625560L,val,jsn_predicted,heuristic,jsn_predicted_success
9627172L,val,jsn_predicted,heuristic,jsn_predicted_success
9629158R,val,jsn_predicted,heuristic,jsn_predicted_success
9639418L,val,jsn_predicted,heuristic,jsn_predicted_success
9639581L,val,jsn_predicted,heuristic,jsn_predicted_success
9643665L,val,jsn_predicted,heuristic,jsn_predicted_success
9643665R,val,jsn_predicted,heuristic,jsn_predicted_success
9661248L,val,jsn_predicted,heuristic,jsn_predicted_success
9679795R,val,jsn_predicted,heuristic,jsn_predicted_success
9683564R,val,jsn_predicted,heuristic,jsn_predicted_success
9691423L,val,jsn_predicted,heuristic,jsn_predicted_success
9722038R,val,jsn_predicted,heuristic,jsn_predicted_success
9728987L,val,jsn_predicted,heuristic,jsn_predicted_success
9731969R,val,jsn_predicted,heuristic,jsn_predicted_success
9745596R,val,jsn_predicted,heuristic,jsn_predicted_success
9752895R,val,jsn_predicted,heuristic,jsn_predicted_success
9766889L,val,jsn_predicted,heuristic,jsn_predicted_success
9776018L,val,jsn_predicted,heuristic,jsn_predicted_success
9776018R,val,jsn_predicted,heuristic,jsn_predicted_success
9777471L,val,jsn_predicted,heuristic,jsn_predicted_success
9784291R,val,jsn_predicted,heuristic,jsn_predicted_success
9785062L,val,jsn_predicted,heuristic,jsn_predicted_success
9793131L,val,jsn_predicted,heuristic,jsn_predicted_success
9805687L,val,jsn_predicted,heuristic,jsn_predicted_success
9805687R,val,jsn_predicted,heuristic,jsn_predicted_success
9805931R,val,jsn_predicted,heuristic,jsn_predicted_success
9807689R,val,jsn_predicted,heuristic,jsn_predicted_success
9817661L,val,jsn_predicted,heuristic,jsn_predicted_success
9817661R,val,jsn_predicted,heuristic,jsn_predicted_success
9823421L,val,jsn_predicted,heuristic,jsn_predicted_success
9823421R,val,jsn_predicted,heuristic,jsn_predicted_success
9824005R,val,jsn_predicted,heuristic,jsn_predicted_success
9835061L,val,jsn_predicted,heuristic,jsn_predicted_success
9835061R,val,jsn_predicted,heuristic,jsn_predicted_success
9840270L,val,jsn_predicted,heuristic,jsn_predicted_success
9868067R,val,jsn_predicted,heuristic,jsn_predicted_success
9882107L,val,jsn_predicted,heuristic,jsn_predicted_success
9886520L,val,jsn_predicted,heuristic,jsn_predicted_success
9886746L,val,jsn_predicted,heuristic,jsn_predicted_success
9886746R,val,jsn_predicted,heuristic,jsn_predicted_success
9889762R,val,jsn_predicted,heuristic,jsn_predicted_success
9903777R,val,jsn_predicted,heuristic,jsn_predicted_success
9905276L,val,jsn_predicted,heuristic,jsn_predicted_success
9905276R,val,jsn_predicted,heuristic,jsn_predicted_success
9905383L,val,jsn_predicted,heuristic,jsn_predicted_success
9907402L,val,jsn_predicted,heuristic,jsn_predicted_success
9907909L,val,jsn_predicted,heuristic,jsn_predicted_success
9909903L,val,jsn_predicted,heuristic,jsn_predicted_success
9909903R,val,jsn_predicted,heuristic,jsn_predicted_success
9915764L,val,jsn_predicted,heuristic,jsn_predicted_success
9928082R,val,jsn_predicted,heuristic,jsn_predicted_success
9928272L,val,jsn_predicted,heuristic,jsn_predicted_success
9938327R,val,jsn_predicted,heuristic,jsn_predicted_success
9949821L,val,jsn_predicted,heuristic,jsn_predicted_success
9951159R,val,jsn_predicted,heuristic,jsn_predicted_success
9961951R,val,jsn_predicted,heuristic,jsn_predicted_success
9962232L,val,jsn_predicted,heuristic,jsn_predicted_success
9991580R,val,jsn_predicted,heuristic,jsn_predicted_success
9999865L,val,jsn_predicted,heuristic,jsn_predicted_success
9123404R,val,jsn_predicted,heuristic,jsn_predicted_success
9127180R,val,jsn_predicted,heuristic,jsn_predicted_success
9129226R,val,jsn_predicted,heuristic,jsn_predicted_success
9131850L,val,jsn_predicted,heuristic,jsn_predicted_success
9131850R,val,jsn_predicted,heuristic,jsn_predicted_success
9137393R,val,jsn_predicted,heuristic,jsn_predicted_success
9145709L,val,jsn_predicted,heuristic,jsn_predicted_success
9145709R,val,jsn_predicted,heuristic,jsn_predicted_success
9146801L,val,jsn_predicted,heuristic,jsn_predicted_success
9157622L,val,jsn_predicted,heuristic,jsn_predicted_success
9157622R,val,jsn_predicted,heuristic,jsn_predicted_success
9176692L,val,jsn_predicted,heuristic,jsn_predicted_success
9176692R,val,jsn_predicted,heuristic,jsn_predicted_success
9191788R,val,jsn_predicted,heuristic,jsn_predicted_success
9206535L,val,jsn_predicted,heuristic,jsn_predicted_success
9215390L,val,jsn_predicted,heuristic,jsn_predicted_success
9215390R,val,jsn_predicted,heuristic,jsn_predicted_success
9222068L,val,jsn_predicted,heuristic,jsn_predicted_success
9235666L,val,jsn_predicted,heuristic,jsn_predicted_success
9252130R,val,jsn_predicted,heuristic,jsn_predicted_success
9261513R,val,jsn_predicted,heuristic,jsn_predicted_success
9267719L,val,jsn_predicted,heuristic,jsn_predicted_success
9274364R,val,jsn_predicted,heuristic,jsn_predicted_success
9275159L,val,jsn_predicted,heuristic,jsn_predicted_success
9277151L,val,jsn_predicted,heuristic,jsn_predicted_success
9277151R,val,jsn_predicted,heuristic,jsn_predicted_success
9284795R,val,jsn_predicted,heuristic,jsn_predicted_success
9285207L,val,jsn_predicted,heuristic,jsn_predicted_success
9290211L,val,jsn_predicted,heuristic,jsn_predicted_success
9304509L,val,jsn_predicted,heuristic,jsn_predicted_success
9304509R,val,jsn_predicted,heuristic,jsn_predicted_success
9307242R,val,jsn_predicted,heuristic,jsn_predicted_success
9318369L,val,jsn_predicted,heuristic,jsn_predicted_success
9318369R,val,jsn_predicted,heuristic,jsn_predicted_success
9318808R,val,jsn_predicted,heuristic,jsn_predicted_success
9320093L,val,jsn_predicted,heuristic,jsn_predicted_success
9320093R,val,jsn_predicted,heuristic,jsn_predicted_success
9332791L,val,jsn_predicted,heuristic,jsn_predicted_success
9332791R,val,jsn_predicted,heuristic,jsn_predicted_success
9350339L,val,jsn_predicted,heuristic,jsn_predicted_success
9354015R,val,jsn_predicted,heuristic,jsn_predicted_success
9360034R,val,jsn_predicted,heuristic,jsn_predicted_success
9360202R,val,jsn_predicted,heuristic,jsn_predicted_success
9362978L,val,jsn_predicted,heuristic,jsn_predicted_success
9367477L,val,jsn_predicted,heuristic,jsn_predicted_success
9367477R,val,jsn_predicted,heuristic,jsn_predicted_success
9368622L,val,jsn_predicted,heuristic,jsn_predicted_success
9369225L,val,jsn_predicted,heuristic,jsn_predicted_success
9373319L,val,jsn_predicted,heuristic,jsn_predicted_success
9373319R,val,jsn_predicted,heuristic,jsn_predicted_success
9377882L,val,jsn_predicted,heuristic,jsn_predicted_success
9377882R,val,jsn_predicted,heuristic,jsn_predicted_success
9395979L,val,jsn_predicted,heuristic,jsn_predicted_success
9396054L,val,jsn_predicted,heuristic,jsn_predicted_success
9396982L,val,jsn_predicted,heuristic,jsn_predicted_success
9396982R,val,jsn_predicted,heuristic,jsn_predicted_success
9409969L,val,jsn_predicted,heuristic,jsn_predicted_success
9409969R,val,jsn_predicted,heuristic,jsn_predicted_success
9410036L,val,jsn_predicted,heuristic,jsn_predicted_success
9422075L,val,jsn_predicted,heuristic,jsn_predicted_success
9429147R,val,jsn_predicted,heuristic,jsn_predicted_success
9430117L,val,jsn_predicted,heuristic,jsn_predicted_success
9433278L,val,jsn_predicted,heuristic,jsn_predicted_success
9433278R,val,jsn_predicted,heuristic,jsn_predicted_success
9435315R,val,jsn_predicted,heuristic,jsn_predicted_success
9437407R,val,jsn_predicted,heuristic,jsn_predicted_success
9452479R,val,jsn_predicted,heuristic,jsn_predicted_success
9455113R,val,jsn_predicted,heuristic,jsn_predicted_success
9457264R,val,jsn_predicted,heuristic,jsn_predicted_success
9459371L,val,jsn_predicted,heuristic,jsn_predicted_success
9461619L,val,jsn_predicted,heuristic,jsn_predicted_success
9461619R,val,jsn_predicted,heuristic,jsn_predicted_success
9465779R,val,jsn_predicted,heuristic,jsn_predicted_success
9466320L,val,jsn_predicted,heuristic,jsn_predicted_success
9466438L,val,jsn_predicted,heuristic,jsn_predicted_success
9466438R,val,jsn_predicted,heuristic,jsn_predicted_success
9468561R,val,jsn_predicted,heuristic,jsn_predicted_success
9469520L,val,jsn_predicted,heuristic,jsn_predicted_success
9488360L,val,jsn_predicted,heuristic,jsn_predicted_success
9489653L,val,jsn_predicted,heuristic,jsn_predicted_success
9489653R,val,jsn_predicted,heuristic,jsn_predicted_success
9493073L,val,jsn_predicted,heuristic,jsn_predicted_success
9493073R,val,jsn_predicted,heuristic,jsn_predicted_success
9495960L,val,jsn_predicted,heuristic,jsn_predicted_success
9500617L,val,jsn_predicted,heuristic,jsn_predicted_success
9500617R,val,jsn_predicted,heuristic,jsn_predicted_success
9510375L,val,jsn_predicted,heuristic,jsn_predicted_success
9510375R,val,jsn_predicted,heuristic,jsn_predicted_success
9523523L,val,jsn_predicted,heuristic,jsn_predicted_success
9523523R,val,jsn_predicted,heuristic,jsn_predicted_success
9534106R,val,jsn_predicted,heuristic,jsn_predicted_success
9539084L,val,jsn_predicted,heuristic,jsn_predicted_success
9539084R,val,jsn_predicted,heuristic,jsn_predicted_success
9542380R,val,jsn_predicted,heuristic,jsn_predicted_success
9555603R,val,jsn_predicted,heuristic,jsn_predicted_success
9558684L,val,jsn_predicted,heuristic,jsn_predicted_success
9558684R,val,jsn_predicted,heuristic,jsn_predicted_success
9560051R,val,jsn_predicted,heuristic,jsn_predicted_success
9567621L,val,jsn_predicted,heuristic,jsn_predicted_success
9573434L,val,jsn_predicted,heuristic,jsn_predicted_success
